(0.0, 0.0, 0.0, 0.0, 0.0, 0.0) 
(-0.000297634897102661, 0.0005162671787388717, -0.00015579404900201155, -0.0007261027746716664, 0.004665232511310791, 0.002120420599937667) 
(0.34044140318190474, 0.0, 0.0, 0.0, 0.0, 0.0) 
(0.11555728100904941, 0.33838248093380235, -0.3412122403830886, 0.002945954900901254, -0.11560313043118245, -3.198755819185479e-05) 
(0.0269252093279404, 0.08023200197716429, -0.0805381601493203, -3.2098289095749554e-05, -0.022568412865036948, 0.002112885009742115) 
(0.3350610383032198, 0.98114791569404, -0.9893528693840802, 0.008541865118937286, -0.33519397977476845, -9.274867292617922e-05) 
(0.18782699987457144, 0.5500074564659688, -0.5546069522578829, 0.004788360075370249, -0.18790152360280415, -5.199263115250131e-05) 
(0.05414805355298346, 0.1599477367755897, -0.1609205262496386, 0.0006619061964801673, -0.049802058241384686, 0.002105349419546564) 
(0.33606005255350885, 0.98407329536332, -0.9923027128516599, 0.008567333448591724, -0.33619339040186436, -9.302521133370903e-05) 
(0.23242629657281844, 0.6806060698365424, -0.6862977104086152, 0.005925350453974439, -0.2325185158712766, -6.433821929713088e-05) 
(0.08137089777802652, 0.23966347157401513, -0.2413028923499569, 0.001355910682056084, -0.07703570361773242, 0.0020978138293510124) 
(0.3358843778932849, 0.9835588731923842, -0.9917839887706632, 0.008562854893699018, -0.33601764603957124, -9.297658260712702e-05) 
(0.2673620017962455, 0.7829071148546359, -0.7894542587849588, 0.0068159824515491895, -0.267468082461831, -7.400881637288235e-05) 
(0.10859374200306958, 0.31937920637244055, -0.3216852584502752, 0.002049915167632001, -0.10426934899408016, 0.002090278239155461) 
(0.29607432257426103, 0.8669844335090232, -0.8742346829496457, 0.007547958847788722, -0.2961917953676662, -8.195671047090045e-05) 
(0.29634148307696445, 0.8677667505808904, -0.8750235422311445, 0.00755476969333125, -0.29645906187108695, -8.203066351001291e-05) 
(0.13581658622811263, 0.39909494117086597, -0.40206762455059347, 0.0027439196532079175, -0.1315029943704279, 0.0020827426489599095) 
(0.3010487966508318, 0.881551017844269, -0.8889230818940642, 0.007674775402810764, -0.3011682431559725, -8.333370097815434e-05) 
(0.32138759650321846, 0.9411084381398214, -0.9489785574446976, 0.008193281779738194, -0.3215151127916923, -8.896371007969713e-05) 
(0.1630394304531557, 0.4788106759692914, -0.48244999065091176, 0.0034379241387838344, -0.15873663974677563, 0.002075207058764358) 
(0.2638506233253846, 0.7726248639389782, -0.7790860214535421, 0.006726465265571583, -0.26395531078863843, -7.303682722432872e-05) 
(0.3428058245386466, 1.003826711506486, -1.0122213190360854, 0.008739306515684078, -0.34294183889292784, -9.48925170719285e-05) 
(0.19026227467819873, 0.5585264107677168, -0.56283235675123, 0.0041319286243597505, -0.18597028512312336, 0.0020676714685688067) 
(0.2574161280522479, 0.7537829488725077, -0.7600865388704364, 0.006562427718831187, -0.2575182625141827, -7.125568638947264e-05) 
(0.3620400692003183, 1.0601497001634665, -1.0690153146699182, 0.009229653959232424, -0.3621837150858644, -0.00010021677284377729) 
(0.21748511890324182, 0.6382421455661422, -0.6432147228515483, 0.004825933109935668, -0.21320393049947112, 0.002060135878373255) 
(0.2393475691401447, 0.7008733984038401, -0.7067345266644225, 0.006101797638108024, -0.23944253457753348, -6.625410557506408e-05) 
(0.38050775126843395, 1.1142279894823053, -1.1235458394288975, 0.009700459070098533, -0.38065872453779837, -0.00010532883544739888) 
(0.24470796312828486, 0.7179578803645676, -0.7235970889518667, 0.005519937595511584, -0.24043757587581885, 0.002052600288177704) 
(0.264388620535609, 0.7742002629890294, -0.7806745949455183, 0.006740180675836516, -0.2644935214588888, -7.318575091771532e-05) 
(0.3938904553735929, 1.1534161096696613, -1.1630616744349807, 0.010041630499554524, -0.3940467384706414, -0.00010903331882214162) 
(0.2719308073533279, 0.7976736151629931, -0.8039794550521849, 0.006213942081087501, -0.2676712212521666, 0.002045064697982152) 
(0.11340379872731617, 0.33207651154118584, -0.3348535366514265, 0.0028910551868680007, -0.11344879371676704, -3.1391450017619236e-05) 
(0.38815595706892964, 1.1366239720708995, -1.1461291108014182, 0.009895438297407518, -0.3883099649010081, -0.00010744594503989158) 
(0.299153651578371, 0.8773893499614186, -0.8843618211525033, 0.006907946566663419, -0.29490486662851434, 0.0020375291077866006) 
(-0.27512385872771433, -0.8056358982094756, 0.8123731140054675, -0.007013859039400066, 0.2752330190491477, 7.615738587983481e-05) 
(0.3657690639949186, 1.071069189605998, -1.0800261195030867, 0.009324718938216538, -0.36591418942597626, -0.00010124900064411863) 
(0.32637649580341405, 0.9571050847598439, -0.9647441872528215, 0.007601951052239335, -0.32213851200486204, 0.0020299935175910493) 
