(0.0, 0.0, 0.0, 0.0, 0.0, 0.0) 
(0.0004743190691760546, -0.0006287873444641434, 0.00011807084537096557, 0.0006707108614918411, -0.003831595159607737, -0.0014460005421312871) 
(-0.9983012081991467, 0.0, 0.0, 0.0, 0.0, 0.0) 
(-0.3102382050964024, -0.1894992201176161, 0.02385278826149698, 0.16561977362650981, 0.3102229651286477, 1.9386709103696094e-05) 
(-0.0666504771893153, -0.04162985147061001, 0.0052789876052922475, 0.03650509031067158, 0.06328990369800355, -0.0014418059301288617) 
(-0.9781016222807122, -0.5974425185975248, 0.07520173373630401, 0.5221567382892652, 0.9780535745646689, 6.112132971861466e-05) 
(-0.5036229064221348, -0.3076221639778577, 0.03872124823180327, 0.2688576403052628, 0.5035981667326694, 3.147127150806626e-05) 
(-0.13377527344780665, -0.08263091559675588, 0.01043990436521353, 0.07233946975985132, 0.13041140255561484, -0.0014376113181264365) 
(-0.9760803707850703, -0.596207900888315, 0.07504632900807659, 0.5210776989909087, 0.9760324223598513, 6.099502220998813e-05) 
(-0.6233835504358296, -0.3807741751375618, 0.04792909316125521, 0.33279151571158094, 0.6233529276915921, 3.8955084685890864e-05) 
(-0.200900069706298, -0.12363197972290176, 0.015600821125134811, 0.10817384920903106, 0.1975329014132261, -0.0014334167061240111) 
(-0.987643275448501, -0.6032707364128204, 0.07593534754961621, 0.5272505223935828, 0.9875947590136377, 6.171758527739237e-05) 
(-0.7179408278061941, -0.43853150490473614, 0.05519916718388595, 0.3832706463136696, 0.7179055600832454, 4.486394568335189e-05) 
(-0.26802486596478936, -0.16463304384904762, 0.020761737885056093, 0.1440082286582108, 0.2646544002708374, -0.0014292220941215857) 
(-0.873923344646773, -0.5338085043448563, 0.06719194526722223, 0.46654146436395477, 0.873880414526064, 5.4611254781866905e-05) 
(-0.7958217596171755, -0.4861026150961075, 0.061187073720149504, 0.42484715779570414, 0.7957826661149702, 4.973070594995147e-05) 
(-0.3351496622232807, -0.2056341079751935, 0.025922654644977373, 0.17984260810739053, 0.3317758991284487, -0.0014250274821191605) 
(-0.8729170886017265, -0.5331938645853268, 0.0671145788694508, 0.46600427746803796, 0.8728742079117716, 5.4548374089251465e-05) 
(-0.8629873340049952, -0.5271285872560759, 0.0663511257228249, 0.46070330653195857, 0.8629449410987482, 5.392786616764656e-05) 
(-0.40227445848177207, -0.24663517210133937, 0.031083571404898657, 0.21567698755657028, 0.39889739798605994, -0.001420832870116735) 
(-0.7774373260321038, -0.4748730638369672, 0.05977357920397354, 0.4150326807951522, 0.777399135636531, 4.858186721863298e-05) 
(-0.9225339913612416, -0.5635007843106365, 0.07092939424767372, 0.492492118320927, 0.9224886733183641, 5.7648922134637666e-05) 
(-0.4693992547402634, -0.28763623622748524, 0.03624448816481994, 0.25151136700575, 0.46601889684367126, -0.0014166382581143097) 
(-0.8038515486090478, -0.4910073583761702, 0.061804447252682984, 0.4291338375574397, 0.8038120606559781, 5.023248548831686e-05) 
(-0.9789722098877442, -0.5979742895717839, 0.0752686692120529, 0.5226214989796962, 0.9789241194054425, 6.117573252397759e-05) 
(-0.5365240509987548, -0.3286373003536311, 0.04140540492474122, 0.2873457464549298, 0.5331403957012826, -0.0014124436461118845) 
